ILSVRC2012_val_00000007.bin 0c0a08080505050404040404040303
ILSVRC2012_val_00027616.bin 0c0908070706060606050505050505
ILSVRC2012_val_00027632.bin 0e0907070605050504040404030303
ILSVRC2012_val_00027635.bin 080707070707060606060505040404
ILSVRC2012_val_00027642.bin 070606060505050505050504040404
ILSVRC2012_val_00027646.bin 080606050505050504040404030303
ILSVRC2012_val_00027647.bin 0e0606050505050504040404040303
ILSVRC2012_val_00027648.bin 070606060605050505050404040404
ILSVRC2012_val_00027649.bin 050404030303030302020202020202
ILSVRC2012_val_00027650.bin 070605050505040404040404040404
ILSVRC2012_val_00027654.bin 0d0907070706060605050505050505
ILSVRC2012_val_00027683.bin 070605040404040404040404040303
ILSVRC2012_val_00027684.bin 080706060606050505050505050504
ILSVRC2012_val_00027692.bin 040404040303030303030302020202
ILSVRC2012_val_00027702.bin 0a0908070706060605050505040404
ILSVRC2012_val_00027716.bin 0a0807070606050505040404040404
ILSVRC2012_val_00027721.bin 090807070707070606060606050505
ILSVRC2012_val_00027727.bin 0b0605050505040404040404040404
ILSVRC2012_val_00027728.bin 070606060606050505050504040303
ILSVRC2012_val_00027734.bin 080707060606060606050505050505
ILSVRC2012_val_00027742.bin 0a0908080808070707070606050505
ILSVRC2012_val_00027744.bin 0f0e0a090807070606060606060606
ILSVRC2012_val_00027746.bin 0b0908070505050505050404040404
ILSVRC2012_val_00027761.bin 0d0706060606060606050505050504
ILSVRC2012_val_00027764.bin 0b0707060605040404040303030303
ILSVRC2012_val_00027767.bin 0d0706060605050505050505050404
ILSVRC2012_val_00027770.bin 080806060606050505050505040404
ILSVRC2012_val_00027779.bin 080707070605050505050404040404
ILSVRC2012_val_00027781.bin 0a0807070707060605050505040404
ILSVRC2012_val_00027784.bin 060505040404040404040303030303
ILSVRC2012_val_00027785.bin 070605050404040404040303030303
ILSVRC2012_val_00027788.bin 060606050504040404040404040404
ILSVRC2012_val_00027793.bin 070706060606060505050504040404
ILSVRC2012_val_00027800.bin 0b0a08070707060605040404040404
ILSVRC2012_val_00027802.bin 110b0a090808070606050505050505
ILSVRC2012_val_00027818.bin 070707070606060605050404040404
ILSVRC2012_val_00027823.bin 040404040303030303030302020202
ILSVRC2012_val_00027835.bin 070606060505050504040404040303
ILSVRC2012_val_00027836.bin 0d0b08080706050404040404040404
ILSVRC2012_val_00027868.bin 0d0808050504040404040404030303
ILSVRC2012_val_00027874.bin 0c0908080707060606060605050505
ILSVRC2012_val_00027879.bin 060605050505050404040404040404
ILSVRC2012_val_00027884.bin 050404040403030303030303030303
ILSVRC2012_val_00027888.bin 050504040404040403030303030303
ILSVRC2012_val_00027896.bin 070706060605050505040404040404
ILSVRC2012_val_00027907.bin 070605050404040404040303030303
ILSVRC2012_val_00027915.bin 0a0808070707070707070706050404
ILSVRC2012_val_00027917.bin 050505040404030303030303030303
ILSVRC2012_val_00027925.bin 0e0b0a090908070707060606060606
ILSVRC2012_val_00027930.bin 0c0807060606050504040404040404
ILSVRC2012_val_00027933.bin 140f09080807070606060606050505
ILSVRC2012_val_00027940.bin 0c0808080807070707060606050505
ILSVRC2012_val_00027944.bin 070606050505050505040404040404
ILSVRC2012_val_00027954.bin 090808080807070707060606060606
ILSVRC2012_val_00027957.bin 060505040404040403030303030303
ILSVRC2012_val_00027969.bin 050505050404040404030303030303
ILSVRC2012_val_00027972.bin 0a0707070605050404040404030303
ILSVRC2012_val_00027975.bin 090907070706060606060505050504
ILSVRC2012_val_00027980.bin 040404040303030303030302020202
ILSVRC2012_val_00027982.bin 0d0808070707060606050505050404
ILSVRC2012_val_00027991.bin 040403030303030303030302020202
ILSVRC2012_val_00028005.bin 070707060606060606050505040404
ILSVRC2012_val_00028012.bin 050404040404040403030303030303
ILSVRC2012_val_00028034.bin 070606050505050504040404040403
ILSVRC2012_val_00028037.bin 050504040303030303030303030302
ILSVRC2012_val_00028048.bin 0c0908080807070706060606060505
ILSVRC2012_val_00028051.bin 090705050404040403030303030303
ILSVRC2012_val_00028054.bin 050505040404040404040404040404
ILSVRC2012_val_00028059.bin 0e0706060505050504040404040404
ILSVRC2012_val_00028069.bin 060605040404040303030303030303
ILSVRC2012_val_00028075.bin 060606050505050404040404040403
ILSVRC2012_val_00028079.bin 0a0806060605050504040404040403
ILSVRC2012_val_00028082.bin 080706060505050505050504040404
ILSVRC2012_val_00028086.bin 110d0d0b0a09090907060606050505
ILSVRC2012_val_00028088.bin 060606060605050505050505040404
ILSVRC2012_val_00028090.bin 0b0908070606060606060605050505
ILSVRC2012_val_00028105.bin 120e0a0a0909080807070605050505
ILSVRC2012_val_00028106.bin 050404030303030303030303030302
ILSVRC2012_val_00028109.bin 070706060606050505050505050504
ILSVRC2012_val_00028111.bin 070606050505050404040404040404
ILSVRC2012_val_00028114.bin 0a0808080808080707070606060505
ILSVRC2012_val_00028117.bin 070606060606050504040404040404
ILSVRC2012_val_00028123.bin 050504040403030303030303030303
ILSVRC2012_val_00028126.bin 060605050505050504040404040404
ILSVRC2012_val_00028136.bin 0a0909080807070707070606060505
ILSVRC2012_val_00028138.bin 090907070606060505050404040303
ILSVRC2012_val_00028141.bin 050505040404030303030303030303
ILSVRC2012_val_00028149.bin 080807070706060505050505050404
ILSVRC2012_val_00028166.bin 040404040404030303030303030303
ILSVRC2012_val_00028170.bin 080807070707070606060605050505
ILSVRC2012_val_00028173.bin 070606060404040404040404040404
ILSVRC2012_val_00028182.bin 090706060605050404040404040404
ILSVRC2012_val_00028196.bin 0a0805040404040403030303030303
ILSVRC2012_val_00028203.bin 090807060505050505050505040404
ILSVRC2012_val_00028216.bin 0a0a09080706060606060505050504
ILSVRC2012_val_00028227.bin 050404040303030303030303020202
ILSVRC2012_val_00028248.bin 130d0c0a0a09090706040404040404
ILSVRC2012_val_00028254.bin 050504040404040404030303030303
ILSVRC2012_val_00028261.bin 050504040404040404040303030303
ILSVRC2012_val_00028267.bin 090806050505050505040404040303
ILSVRC2012_val_00028272.bin 070605050505040404040404040404
ILSVRC2012_val_00028278.bin 090808070707070707070606060505
ILSVRC2012_val_00028288.bin 0f0d0a090807070706060505050505
ILSVRC2012_val_00028297.bin 080808060505050404040404040404
ILSVRC2012_val_00028303.bin 0a0808080707070707060606060606
ILSVRC2012_val_00028327.bin 080808050505050505050504040404
ILSVRC2012_val_00028330.bin 040404040303030303030303030202
ILSVRC2012_val_00028343.bin 0e0d0a090907070606060505050505
ILSVRC2012_val_00028348.bin 090707060504040403030303030303
ILSVRC2012_val_00028349.bin 070706060605050505050505050504
ILSVRC2012_val_00028360.bin 0d0707060505040404040404040404
ILSVRC2012_val_00028361.bin 0b0a09080707070707060606050505
ILSVRC2012_val_00028371.bin 0a0908070707070606060606060605
ILSVRC2012_val_00028373.bin 090908080807060606050504040404
ILSVRC2012_val_00028377.bin 0b0a0a090909090807060606050505
ILSVRC2012_val_00028381.bin 0c0b0a080807070606060505050505
ILSVRC2012_val_00028383.bin 080707060606060505050505050404
ILSVRC2012_val_00028386.bin 090807060505050504040404040404
ILSVRC2012_val_00028392.bin 0c0908080808070706060505050505
ILSVRC2012_val_00028399.bin 0a0908070707070706060505050505
ILSVRC2012_val_00028403.bin 0e0e0c0a0909080707070606060606
ILSVRC2012_val_00028406.bin 070706060505050504040404040403
ILSVRC2012_val_00028417.bin 050504040404040403030303030303
ILSVRC2012_val_00028418.bin 070706060606060605050505040404
ILSVRC2012_val_00028423.bin 0b0605050505050504040404040404
ILSVRC2012_val_00028424.bin 0d0808080706050505050404040404
ILSVRC2012_val_00028426.bin 0b0a09070706060505050505040404
ILSVRC2012_val_00028431.bin 0a0807070606060606060505050505
ILSVRC2012_val_00028434.bin 060605050505050404040404040404
ILSVRC2012_val_00028443.bin 060604040404030303030303030303
ILSVRC2012_val_00028449.bin 0a0909080706060605050505050505
ILSVRC2012_val_00028461.bin 0c0806060606050505050505040404
ILSVRC2012_val_00028469.bin 090908060505050404040404040404
ILSVRC2012_val_00028473.bin 060505050504040404040404040303
ILSVRC2012_val_00028474.bin 080606060505040404040403030303
ILSVRC2012_val_00028480.bin 070605050404040404040404040303
ILSVRC2012_val_00028481.bin 0c0907070707070707060606050505
ILSVRC2012_val_00028490.bin 060404040303030303030303030202
ILSVRC2012_val_00028516.bin 040404040404040303030303030303
ILSVRC2012_val_00028517.bin 090808060505050404040403030303
ILSVRC2012_val_00028520.bin 080807060505050505050504040404
ILSVRC2012_val_00028534.bin 110907060505040404040403030303
ILSVRC2012_val_00028550.bin 060505040404040404040404040303
ILSVRC2012_val_00028554.bin 090707070606060606060505040404
ILSVRC2012_val_00028555.bin 090706060606060505050505050504
ILSVRC2012_val_00028574.bin 050505040404040404040303030303
ILSVRC2012_val_00028578.bin 080606050505050504040404040404
ILSVRC2012_val_00028591.bin 060606060505050504040404040403
ILSVRC2012_val_00028592.bin 090808070707070707060606060505
ILSVRC2012_val_00028595.bin 0a0707070606050505050505050404
ILSVRC2012_val_00028618.bin 060606050505050505050505050504
ILSVRC2012_val_00028621.bin 0d0707070606060606060505050505
ILSVRC2012_val_00028624.bin 0f0d0a090808070606060505050505
ILSVRC2012_val_00028627.bin 080504040404040404030303030303
ILSVRC2012_val_00028634.bin 090706050404030303030303030302
ILSVRC2012_val_00028644.bin 050404040404040404040303030303
ILSVRC2012_val_00028646.bin 0b0b0b090907060606050505040404
ILSVRC2012_val_00028648.bin 060404040404030303030303030303
ILSVRC2012_val_00028649.bin 070605050504040404040404030303
ILSVRC2012_val_00028651.bin 090606060505050505050504040404
ILSVRC2012_val_00028665.bin 080706060605050505050505050404
ILSVRC2012_val_00028681.bin 070606060606060505050505050404
ILSVRC2012_val_00028685.bin 070606060505050504040404030303
ILSVRC2012_val_00028689.bin 0f0e0d0c0c09090808070505050505
ILSVRC2012_val_00028690.bin 070706050505050404040404030303
ILSVRC2012_val_00028698.bin 0b0807070706060605050505040404
ILSVRC2012_val_00028699.bin 0b0a0a090807060606060505050505
ILSVRC2012_val_00028701.bin 040404040404030303030303030303
ILSVRC2012_val_00028713.bin 060606050504040404040303030303
ILSVRC2012_val_00028714.bin 0d0707060606060606060505050505
ILSVRC2012_val_00028718.bin 0d0a09090807070606060605050505
ILSVRC2012_val_00028722.bin 080706060505050404040403030303
ILSVRC2012_val_00028723.bin 080805050504040404040403030303
ILSVRC2012_val_00028737.bin 050404040404040303030303030303
ILSVRC2012_val_00028741.bin 060505050504040404030303030303
ILSVRC2012_val_00028744.bin 080606060505050505040404040403
ILSVRC2012_val_00028747.bin 120e0d0c0c0a0a0909080808080807
ILSVRC2012_val_00028751.bin 070606060605050504040404040404
ILSVRC2012_val_00028757.bin 0f0a0a090908080807070706060505
ILSVRC2012_val_00028762.bin 050504040404040303030303030303
ILSVRC2012_val_00028778.bin 070706060505050505040404040303
ILSVRC2012_val_00028802.bin 060505040404040303030303030202
ILSVRC2012_val_00028809.bin 070605050505040404040404030303
ILSVRC2012_val_00028814.bin 100e0b090808070605050505050404
ILSVRC2012_val_00028819.bin 040404040303030303030303030303
ILSVRC2012_val_00028823.bin 120f0a0a0907070606060505050505
ILSVRC2012_val_00028825.bin 080705050404040404040303030303
ILSVRC2012_val_00028831.bin 120807070707060606060505050505
ILSVRC2012_val_00028834.bin 0c0c0b080707070706060505050504
ILSVRC2012_val_00028840.bin 090606050505050505050505050404
ILSVRC2012_val_00028841.bin 090808080707070605050505040403
ILSVRC2012_val_00028842.bin 080707050505040404040404030303
ILSVRC2012_val_00028844.bin 060605050505050404040404040404
ILSVRC2012_val_00028845.bin 050505050504040303030303030302
ILSVRC2012_val_00028848.bin 0c0707070706060606050505050404
ILSVRC2012_val_00028865.bin 0b0908080807070706050505050404
ILSVRC2012_val_00028867.bin 0f0a07070706050504040404040403
ILSVRC2012_val_00028872.bin 070707070606050505050504040404
ILSVRC2012_val_00028873.bin 0e0909080807060606050505050505
ILSVRC2012_val_00028875.bin 070606060606050505050505050504
ILSVRC2012_val_00028876.bin 050505040404040403030303030303
ILSVRC2012_val_00028887.bin 040404040403030303030303030303
ILSVRC2012_val_00028893.bin 100f0d0c0909080807070606060606
ILSVRC2012_val_00028899.bin 130d0b0b0a0a080808080707060606
ILSVRC2012_val_00028909.bin 110808070606060605050505050504
ILSVRC2012_val_00028926.bin 080606060606050505050505050404
ILSVRC2012_val_00028928.bin 080606050505050404040404040404
ILSVRC2012_val_00028942.bin 060505040404040404040404040303
ILSVRC2012_val_00028949.bin 060505050505050505050504040404
ILSVRC2012_val_00028951.bin 080706060605050404040404040404
ILSVRC2012_val_00028953.bin 070706060606060605050505050504
ILSVRC2012_val_00028954.bin 090908080807070606050504040404
ILSVRC2012_val_00028958.bin 090808060505050505050404040404
ILSVRC2012_val_00028969.bin 090808080807070706060605040404
ILSVRC2012_val_00028973.bin 050404040303030303030202020202
ILSVRC2012_val_00028974.bin 090706060606050505050505040404
ILSVRC2012_val_00028980.bin 0c0a07060505050505050504040404
ILSVRC2012_val_00029001.bin 0f0807060605050504040404040404
ILSVRC2012_val_00029009.bin 040303030303020202020202020202
ILSVRC2012_val_00029015.bin 060505050404040404040404040303
ILSVRC2012_val_00029020.bin 060504040404040303030303030303
ILSVRC2012_val_00029032.bin 0c0908070706060606060605050505
ILSVRC2012_val_00029037.bin 060606060504040404040403030303
ILSVRC2012_val_00029038.bin 0d0b09070606060505050504040404
ILSVRC2012_val_00029044.bin 090807060505050404040404040403
ILSVRC2012_val_00029053.bin 060605050504040404040404040303
ILSVRC2012_val_00029061.bin 0a0909070707070706060606050505
ILSVRC2012_val_00029064.bin 070606060606050505050404040404
ILSVRC2012_val_00029069.bin 040404030303030303030303030303
ILSVRC2012_val_00029072.bin 080707070606060606050505050505
ILSVRC2012_val_00029086.bin 0f0807060606050505050404040404
ILSVRC2012_val_00029087.bin 070606050505050505050504040403
ILSVRC2012_val_00029098.bin 070606050505050404040404040303
ILSVRC2012_val_00029109.bin 0b0707070605050404040403030303
ILSVRC2012_val_00029113.bin 060505040404040404030303030302
ILSVRC2012_val_00029121.bin 0f0706050505050404030303030303
ILSVRC2012_val_00029124.bin 070606050504040404030303030303
ILSVRC2012_val_00029134.bin 0b0808060606060404040404040403
ILSVRC2012_val_00029136.bin 0f0a0a0a0909080807070606060605
ILSVRC2012_val_00029144.bin 110807070606060505050505050504
ILSVRC2012_val_00029148.bin 050504040404040404040404030303
ILSVRC2012_val_00029155.bin 0f0806060505050505040404040404
ILSVRC2012_val_00029167.bin 090707060606060505050505050504
ILSVRC2012_val_00029176.bin 080707060606060505050505040404
ILSVRC2012_val_00029177.bin 070605050504040404040404040404
ILSVRC2012_val_00029181.bin 0a0a09090909090807070707050505
ILSVRC2012_val_00029188.bin 060505050404040404040404040404
ILSVRC2012_val_00029200.bin 060404040404040403030303030303
ILSVRC2012_val_00029202.bin 040404040404040303030303030303
ILSVRC2012_val_00029211.bin 0d0807060505050504040404040404
ILSVRC2012_val_00029219.bin 050404040303030303030202020202
ILSVRC2012_val_00029220.bin 090909080707070606060505050505
ILSVRC2012_val_00029234.bin 070707070605050504040404040303
ILSVRC2012_val_00029236.bin 060606060606060606050505050505
ILSVRC2012_val_00029239.bin 090907070707050505050505050404
ILSVRC2012_val_00029247.bin 0b0706060505040404030303030303
ILSVRC2012_val_00029251.bin 080808080707060606050505040404
ILSVRC2012_val_00029267.bin 0d0908080706060505050504040303
ILSVRC2012_val_00029268.bin 080807060606060606060505050504
ILSVRC2012_val_00029273.bin 070706060505050504040404030303
ILSVRC2012_val_00029274.bin 060505050505040404040403030303
ILSVRC2012_val_00029296.bin 060605050403030303030202020202
ILSVRC2012_val_00029303.bin 0a0908070706060505050505050504
ILSVRC2012_val_00029311.bin 090707060605050504040404040404
ILSVRC2012_val_00029317.bin 0a0707050404040403030303030302
ILSVRC2012_val_00029320.bin 080606050505050404040404040404
ILSVRC2012_val_00029321.bin 090806050505040404040303030303
ILSVRC2012_val_00029328.bin 0b0b0a0a0908080707070606060606
ILSVRC2012_val_00029335.bin 050504040404030303030303030303
ILSVRC2012_val_00029339.bin 0b0a09060606060606060505050505
ILSVRC2012_val_00029348.bin 0a0807060605050504040404040404
ILSVRC2012_val_00029357.bin 050404040303030303030303020202
ILSVRC2012_val_00029358.bin 080706060605050505050504040404
ILSVRC2012_val_00029362.bin 060605040404040404040303030303
ILSVRC2012_val_00029366.bin 060504040404040403030303030303
ILSVRC2012_val_00029367.bin 0a0606060504040404040303030303
ILSVRC2012_val_00029379.bin 090707070706060606060605050505
ILSVRC2012_val_00029380.bin 0a0908080807070706060606060606
ILSVRC2012_val_00029383.bin 080807070606060505050505050504
ILSVRC2012_val_00029403.bin 070706060606060606060505050505
ILSVRC2012_val_00029414.bin 060606050505050404040404040404
ILSVRC2012_val_00029424.bin 0c0b08070504040404040403030303
ILSVRC2012_val_00029427.bin 090808070707070606060505050505
ILSVRC2012_val_00029429.bin 0d0c0b090808070707060606050505
ILSVRC2012_val_00029431.bin 090808070606060505050505050504
ILSVRC2012_val_00029447.bin 040403030303030202020202020202
ILSVRC2012_val_00029455.bin 080706060505050404040404040404
ILSVRC2012_val_00029457.bin 0b0a0a090807070606060606050505
ILSVRC2012_val_00029470.bin 090907060605050504040404040303
ILSVRC2012_val_00029499.bin 0a0805040404030303030303030303
ILSVRC2012_val_00029507.bin 060505050404040404040404030303
ILSVRC2012_val_00029515.bin 060605050504040404040404030303
ILSVRC2012_val_00029522.bin 060605040404040403030303030303
ILSVRC2012_val_00029527.bin 0e0a09090606060605050504040404
ILSVRC2012_val_00029534.bin 0b0909080706060606060505050505
ILSVRC2012_val_00029540.bin 0c0c0b070606060605050505050404
